Block Height,Timestamp,Tx ID,Inputs,Outputs,Total Output ,Fee 
3987,2011-10-13 05:55:10,3c9c3fcad70ddaaf6a42adad44f82830e9df5820c4c2f6afa3f221db242e0093,0,1,50.0,0.0
3988,2011-10-13 05:55:11,5654cb576658b2f981bddb3a809906120a244f87c497b4e8bfc292e6ea5a1c56,0,1,50.0,0.0
3989,2011-10-13 05:55:12,8108783ca6c30145ecc9def0284d74e02c601ff5d3240dd90d32b6932f6dbd4c,0,1,50.0,0.0
3990,2011-10-13 05:55:18,b37e57747965f407769ba46be8c8c5308ac9367696d92f2cd21cc16fdbb6cf25,0,1,50.0,0.0
3991,2011-10-13 05:55:20,d7bcdab463e6f653f95b3ef4df32749a045a3d709adaadc5d747a727a9a0ef99,0,1,50.0,0.0
3992,2011-10-13 05:55:21,237e6c20387be7381c653c4686fe7f9f76b65c3ff0d7a3b8b1b0420370b65f2c,0,1,50.0,0.0
3993,2011-10-13 05:55:26,c40ee2fb0f1631382574196a28c4bafeaa68ab75fbb7baa2f6947c0d0c26fc31,0,1,50.0,0.0
3994,2011-10-13 05:55:28,1fbfd6e375bb966d327aac1892b8ef51c75781bc11b8c86b456965696f9d87fa,0,1,50.0,0.0
3995,2011-10-13 05:55:30,aaa5e4ff5a77ba724edd6908898003578518428358718f15c1f1510895dad456,0,1,50.0,0.0
3996,2011-10-13 05:55:33,f458469bd8573ef2f3fca158ec3044f0e3fe92150780efb0c156c9e8e5c5164c,0,1,50.0,0.0
3997,2011-10-13 05:55:35,4de45ad7340609fd1a4aaacb9506c492effacdf827229dc064ed8c8606cd987b,0,1,50.0,0.0
3998,2011-10-13 05:55:38,84082fb4cd4641746955ce63b16068c99db67498d2b07e4d2be0e048fd20353e,0,1,50.0,0.0
3999,2011-10-13 05:55:39,ed491814a8a39324a4adada55116d61b75356656e798809a9c77eeada81629f2,0,1,50.0,0.0
4000,2011-10-13 05:55:40,2fec23039e4be821acef8ab9e8404738953ef889c608612ed88ac436efce8414,0,1,50.0,0.0
4001,2011-10-13 05:55:42,8ab042e8f3f9a435864d37ddc6be87a24abcb3d6c106a390adb7aa77fc935b52,0,1,50.0,0.0
4002,2011-10-13 05:55:44,715ce4f6d99e1a33798b79c2fbdd7d59da7a75ed8d485867ff6437036035f777,0,1,50.0,0.0
4003,2011-10-13 05:55:47,7f74997dd224ad43da1f32d5bff6d5dda466a13a3b3302e19b7eedae0e952ec3,0,1,50.0,0.0
4004,2011-10-13 05:55:48,085deb6d38f929db6aae1a9656f0ed2b9006ea835531855777b78c6ae5a4c330,0,1,50.0,0.0
4005,2011-10-13 05:55:51,b1ef11a76669078be6ed4cd554faa91efc13c140877fd8365c59ed0bf0320e52,0,1,50.0,0.0
4006,2011-10-13 05:55:53,601c2edeaf7752d02a4b146e2270311ed3ada5ca3afc816553363ab1a501672f,0,1,50.0,0.0
4007,2011-10-13 05:55:57,bfa2fde48fc5f241302d86b3663054b224bcd8d11a1cf096a104c412d424f3d4,0,1,50.0,0.0
4008,2011-10-13 05:56:00,70f8dfbd27ab91b4a6a279b62fbccef93dd3a14d92780fbed612632abebcfed0,0,1,50.0,0.0
4009,2011-10-13 05:56:01,2b7faa617f772d7c92310da259ffd1d4c336fba9abdc644f11c458cf00afa871,0,1,50.0,0.0
4010,2011-10-13 05:56:02,4798f7f875d987dad356d06026f4f3399b7f9b24e7b857c615f3792a5ce633b2,0,1,50.0,0.0
4011,2011-10-13 05:56:03,8731ba7d4379ee1126705a4a58d19fbdbded679212c5b7f8795269c1aff2bac8,0,1,50.0,0.0
4012,2011-10-13 05:56:06,f682460a0d7f4f8ffe3a4d746fb64a97fd7f0cb8ceea94486415125684a49fd5,0,1,50.0,0.0
4013,2011-10-13 05:56:08,25ad127918fdf25dc948045751a20f6cb2e52be6369c0dad72f0c50ae1156eec,0,1,50.0,0.0
4014,2011-10-13 05:56:11,fda576680ecbc665fa43b6bac23122dcb811083925e9f1b257444d9ec4d12bed,0,1,50.0,0.0
4015,2011-10-13 05:56:13,9b48db7c6af4c87112855ca6bd3bb25770892ef664de7da862d37e602c569cf3,0,1,50.0,0.0
4016,2011-10-13 05:56:16,c35b0647c43899ad26558b11d341646f921d7cbf023e41e4d6a10c0914aaf88a,0,1,50.0,0.0
4017,2011-10-13 05:56:17,0348015dbcf2910f873c1833acdf6b163e58994d8a080ba362ff611e7d110eff,0,1,50.0,0.0
4018,2011-10-13 06:03:14,16d75259ce4815d8de6ea94ed4247afb91b1d6d05e3280d9571e346af525f1f3,0,1,50.0,0.0
4019,2011-10-13 05:56:25,f11f86b1f5c69ebc8cddebd280673ae69c519d8041780ad1a59a61bf9813cd86,0,1,50.0,0.0
4020,2011-10-13 05:56:26,f7d03d2877a279896235ac98dfb4a8863544c16960a4cbd9aa0151c972e7181e,0,1,50.0,0.0
4021,2011-10-13 05:56:30,4942ae2a0640b138239f489b30c5ce1d94653db1e869fdb33b8e580b05477d52,0,1,50.0,0.0
4022,2011-10-13 05:56:34,1f2c7101444bdaea04f7d05574bb2bc065ad7ca00b39c4aa4f14281424dd9bf5,0,1,50.0,0.0
4023,2011-10-13 05:56:37,ce61934925ad5b28896ab62f8c0c6c28cb9e8e849e272160ee3de5349a95f38d,0,1,50.0,0.0
4024,2011-10-13 05:56:41,325ffadb520ca47aee91297d59f4089372a528b6b809c693d28386804d2693b6,0,1,50.0,0.0
4025,2011-10-13 05:56:40,12dca624b9684dc00c1917c1c3c80f1a64af578048ea9c26cf1edccbb50a9bbc,0,1,50.0,0.0
4026,2011-10-13 05:56:47,e4b8248cd66978996e06534d1ba8321f7863f13df7a4fc56e215de74c78dd6fe,0,1,50.0,0.0
4027,2011-10-13 05:56:50,b3f607dc920b4bf6c3a6251c20d240def006480b2d49207ee91566793e3a89e6,0,1,50.0,0.0
4028,2011-10-13 05:56:52,1d8e17cf74804759b06e586acee7db506f3788c659c587e8e0dc4e483fdae56c,0,1,50.0,0.0
4029,2011-10-13 05:56:53,5206a4ef4366869e5b3209dba7916425d5ba26b2e71b25942d56466727b63d07,0,1,50.0,0.0
4030,2011-10-13 05:56:56,3f0aa69e4479e1709316dc91b5c59994928300bd0aa5e998297642fcddf600c6,0,1,50.0,0.0
4031,2011-10-13 05:56:59,79c4b2e945e008e122950510c1c4b634bb110038df3fb14caad261020069cb71,0,1,50.0,0.0
4032,2011-10-13 05:57:00,5f019968d990b26c2faf9fabb640130a05a86917055cb768dbfbab59058e835a,0,1,50.0,0.0
4033,2011-10-13 05:57:08,430e3ccab7e7fac52ccf10b398e5ec9051dd8a832bb68eb7506b84aa7a09c721,0,1,50.0,0.0
4034,2011-10-13 05:57:13,e3875b43509983f9a33d524fb8752394f1cd291e6786628d533b4451ba1a31ac,0,1,50.0,0.0
4035,2011-10-13 05:57:15,f6bff0049cc42ccb60012dfc8acbd02cd6e09d34f94f21240e8acde8563579ba,0,1,50.0,0.0
4036,2011-10-13 05:57:24,c7ec7e1adf8db6df649a56ae07187af6b453f08a38ef34c3f7144c762607722f,0,1,50.0,0.0
4037,2011-10-13 05:57:25,b2fc36c326b2169c5d535ebec43276408bc782e99922032279e09538111f69aa,0,1,50.0,0.0
4038,2011-10-13 05:57:27,f68838925f953a586b4b0a6be1363b05313acb9f90f5fe31fc5e43db6b91cd50,0,1,50.0,0.0
4039,2011-10-13 05:57:33,83b99496b9f770fb7bc8305cbe12daf8b81998dd27678356c39b13f58191f1b3,0,1,50.0,0.0
4040,2011-10-13 05:57:37,de61e69b7efa5d18cbe2550012a35eee6be99e34f16cd7f0a8b999cad81d8f42,0,1,50.0,0.0
4041,2011-10-13 05:57:41,656cf35147a464cefed5b134d5fd819eb38ce588222dc34f751dc9cb136eb5c3,0,1,50.0,0.0
4042,2011-10-13 05:57:44,5de2b99494ed97c36957e91828c2e2bd0dfa0f50bf70526f1104a6cd3df43a86,0,1,50.0,0.0
4043,2011-10-13 05:57:46,17e951a84d84c1ce9d018fbcd8516b7b5752b1d1d47b706c1ec7e7d275b032cf,0,1,50.0,0.0
4044,2011-10-13 05:57:53,c7a4a4fc80ed105cd75f43a352f68a454b57451f74b590c16b9b664b0a59d510,0,1,50.0,0.0
4045,2011-10-13 05:57:56,a0ff78eb6c179c4b71741a50a239a9ac3369424028ce14ea105ec5017d734ab0,0,1,50.0,0.0
4046,2011-10-13 05:57:59,1b70042af196c0ea706044f31f808a59d79b476f847e41b6a2ad19a72cbaeed0,0,1,50.0,0.0
4046,2011-10-13 05:57:59,0146e4c3707b6bfecc330574c23fcf6b53a3d8a18f938c07092b9e2063dd12da,3,1,150.0,0.0
4047,2011-10-13 05:57:57,3ba48f2d3d6c1ca907d8df6c78c35061721e60e10512fd536ad77806032ebd18,0,1,50.0,0.0
4048,2011-10-13 06:05:06,c2eddff0617511ebb0bfbba8d1d8c46409578fc4a8b0be1d961be61a41802596,0,1,50.0,0.0
4049,2011-10-13 05:58:15,e89b4af62086346e6b93629df2b7e1b627d7adef4759736b1c00342791e141fa,0,1,50.0,0.0
4050,2011-10-13 05:58:17,c0627d449cdf0d814d35f6eb0807a5b2d8a5992652ae7876c76ffb32bad129c8,0,1,50.0,0.0
4051,2011-10-13 05:58:20,a950ec751c1f098ec8263b4227ea421e0a3606631584d7079e81125e9464d813,0,1,50.0,0.0
4052,2011-10-13 05:58:21,c1506bc1da8af3b87229eddd7820b3756a6cc78d8f754c5ba9a6e68e81555f04,0,1,50.0,0.0
4053,2011-10-13 05:58:26,e7c1c1b00cac7ad5f8fbc0edbb465aec36c8cc9040bd3ef0fa6ca5402094f872,0,1,50.0,0.0
4054,2011-10-13 05:58:28,63bc5d9b22b57604c963fe3c04be0794f4d615b9eccc7cffaad8156807d16859,0,1,50.0,0.0
4055,2011-10-13 05:58:34,3e0b18e030fc156d862ae0a344b915a4dae6555616182b6f900f5d211e80fbeb,0,1,50.0,0.0
4056,2011-10-13 05:58:37,efdd26dd88d0e34f6f3b8bbed4b70c03bd0f834bc4b8d30642ad35cb02f7b649,0,1,50.0,0.0
4057,2011-10-13 05:58:43,b2408983680e06e732460c928ae85dbf57234102f9833c39789b7ddda92da4ed,0,1,50.0,0.0
4058,2011-10-13 05:58:49,bef329ecc55a36fe23af8a40b8c686e968e8899405ae1cb048f05fbcb4beac01,0,1,50.0,0.0
4059,2011-10-13 05:58:51,b5fb10388e8f8541d0c630edf5044f7c7c8b0591fbd41d9e6bc1dec0c9185198,0,1,50.0,0.0
4060,2011-10-13 05:58:58,d0e21ea1c42344f860f530895a7c1e2d09effc457f7a9dc21d7d2952bb5d4810,0,1,50.0,0.0
4061,2011-10-13 05:59:01,0a4bfe21d4b508aa1ea0860757c57d41a1831e39c1c6e521ac5a878dafa60adc,0,1,50.0,0.0
4062,2011-10-13 05:59:13,052d20e8b178b5154d256e201b1b29832ea48af08f82fc8a28951b08bf2a028d,0,1,50.0,0.0
4063,2011-10-13 05:59:17,ec8a4d9fb33fc00e33bf5e57d16917254462d90b6dd6e999700d22960623f5c4,0,1,50.0,0.0
4064,2011-10-13 05:59:21,daa3b12ef966fc63838808fde954106bb587fd22376b81212d2a3bd7ca207bcb,0,1,50.0,0.0
4064,2011-10-13 05:59:21,807421f1bc1f8455450b6c67b6cf8e12b66f44daadea996366903e4530a0c9db,3,1,150.0,0.0
4065,2011-10-13 05:59:28,2d7026ef7b56af1ce4ec41b974838779ee1e7f02241e0e26163c203b27305fa6,0,1,50.0,0.0
4066,2011-10-13 05:59:40,cf226f0c885c7130902eb409fffd8ef8a4db740c707b2bf31922dc77edad3c27,0,1,50.0,0.0
4067,2011-10-13 05:59:42,6e2e14c781c461799e871b622fcb0b8361ebe5500e68bfb114b2a2b89f36bf1a,0,1,50.0,0.0
4068,2011-10-13 05:59:51,986e4260f2d63140402385d3d5a41dcf3b7d531605434dbfcca1435b4052acc5,0,1,50.0,0.0
4069,2011-10-13 05:59:55,ed5c868166b1d6f5ac8f534ff9100a5e8c53c6fa9057b2bd7c65ee43fef9cf43,0,1,50.0,0.0
4070,2011-10-13 06:00:03,1362658780213dd4c009fdcc08848c47215883a12348c93d0ebe46cadefd682b,0,1,50.0,0.0
4071,2011-10-13 06:00:06,00193f51600db8684af08bb720bad65854c1c8642a29537ab3ab4e2015768d2a,0,1,50.0,0.0
4072,2011-10-13 06:00:10,510425598abc60b847aa360340e155573f3cfa2e26c0ba2f776fd2336c56ee3f,0,1,50.0,0.0
4073,2011-10-13 06:00:12,c41753045daf68863f1ab7340f66c1aea9d92bbf65e0210f7e48996e326735b0,0,1,50.0,0.0
4074,2011-10-13 06:00:14,d0f70dbe51ba8993c9e99c3c037bfa0ba081fd5bebecceca56d832f7c9a74e97,0,1,50.0,0.0
4075,2011-10-13 06:00:17,76d6ad92e015528fb772bbf0ffc0988dff46c6bcaebb423a80061d125c33d06d,0,1,50.0,0.0
4076,2011-10-13 06:00:20,7d266ae7ac45b83e0682646a17b6e54118bd85f5f2c658008bd206c679669266,0,1,50.0,0.0
4077,2011-10-13 06:00:23,59951b98cef44947679364eef2c0c76c3162b42ef64d4439544529655b2f5ebc,0,1,50.0,0.0
4078,2011-10-13 06:00:28,cfbcaae55250f02a18564159c1b6b5e4f7fee06c7e3b1aa94f71db3a584c7a69,0,1,50.0,0.0
4079,2011-10-13 06:00:31,4d6bec7a4970b5b3e12ad273bdbd0ed1f622355f6a806b62ec7abaa1dacde8d0,0,1,50.0,0.0
4080,2011-10-13 06:00:37,d32bdc3a9c00dac30f0eac063fc4ebbd53c047fd091c3ffe5d4dc85fc734c624,0,1,50.0,0.0
4081,2011-10-13 06:00:47,8e99a3511c5ab8288d6eae97f6c6199986fc101ef1401cc4ec2d7fac5ec962b5,0,1,50.0,0.0
4082,2011-10-13 06:00:49,bb21063218ef9fd9b1a0a85512666b0572c8282ccfa47027af0b7ecb7d264131,0,1,50.0,0.0
4083,2011-10-13 06:00:56,b2a0c0595c1a35997812fe335bec27a135e18af9029fb986cef48b7b439c570d,0,1,50.0,0.0
4084,2011-10-13 06:01:02,75d03ae9954371b75f0cfe9df59d44c039dc6b3370583a5a8bdf973c22c7ef4b,0,1,50.0,0.0
4085,2011-10-13 06:01:05,cbd6427d0fab152b5845d9dfd1e12e9f8a6e4d022d06903b9c0b563ad3226e94,0,1,50.0,0.0
4086,2011-10-13 06:01:11,1c978970c92129c620bc2ad27802abe5ad42a7cbd8309d5fd2051495a63e54af,0,1,50.0,0.0
4087,2011-10-13 06:01:13,195d8ea4df3908da7988258832412fbf05e66866ec84b3a4b99d4c140649e1aa,0,1,50.0,0.0
4088,2011-10-13 06:01:17,6df7ae55ff2f103a81fcfeb6eb3bdeac0dc7f90a0fddbbb626ff9bc1709515aa,0,1,50.0,0.0
4089,2011-10-13 06:01:22,dbb6fa16ca2d702e6791556cc7ec53ff66c6cc9c2f45fec54fa554a11b007550,0,1,50.0,0.0
4090,2011-10-13 06:01:26,b6f81258fcca03643431e70ca80dad40035c5ed0694a989897b63893568fc4d6,0,1,50.0,0.0
4091,2011-10-13 06:01:29,2ecc03ef8c2c25dc831e2fba5e3d091cab76b28f9cd0143e40fb919980b1e63d,0,1,50.0,0.0
4092,2011-10-13 06:01:32,21721ddebe92aeb3d0f19e48853586e3c6575cfdd44e664e907eb6bf28aa52fa,0,1,50.0,0.0
4093,2011-10-13 06:01:34,c869b01602a505b41608b39dfd11737b52760fee520142286d288fed1ed99874,0,1,50.0,0.0
4094,2011-10-13 06:01:38,e8c29368cbb7149ca424969a6da1ac4f4cd171fc39caca360f5895c7f7f70961,0,1,50.0,0.0
4095,2011-10-13 06:01:41,bbc50b963171f18eb22f8ff42ea7915c694820d5397fd5fb03efa083643a8b0b,0,1,50.0,0.0
4096,2011-10-13 06:01:42,acc8e625ae163017bf8368c69af840c96224306682503eb157383dd509e79f68,0,1,50.0,0.0
4097,2011-10-13 06:01:55,71f32084a93626de1de590f3ee2f4da2b7fb838de2cad3df7de42d697c524e2b,0,1,50.0,0.0
4098,2011-10-13 06:01:56,cb19925199cbed2da39eaa87410cc3e208dc73d423e4a8f4c3e51d2a1023e552,0,1,50.0,0.0
4099,2011-10-13 06:02:00,edef581b887b4610576c4e2a2e288a496a20851a52273148bbf6a83b20fc7f88,0,1,50.0,0.0
4100,2011-10-13 06:02:02,65cb92ce9eb141504e4b0ac2e1e7bef1833003bfad2d347337a2fb6af249112e,0,1,50.0,0.0
4101,2011-10-13 06:09:01,7264b37058b86594b50720513e687538f0f3d5d712145c17c1baad1d6c675319,0,1,50.0,0.0
4102,2011-10-13 06:02:13,ab0248bc9d147970dce4099f0aa300611682875770b0e886f5bd69e2e7c61ad6,0,1,50.0,0.0
4103,2011-10-13 06:02:15,f4d418f6605cdfacf36c88dab3281a999eb5cfc316686f92e9999838d70ca4d4,0,1,50.0,0.0
4104,2011-10-13 06:02:19,281374cd2356fa25865a1a813bfac123f9e53ad3b828e51a5eb564922146b827,0,1,50.0,0.0
4105,2011-10-13 06:02:25,0f035e6e18b1f4796c1e798e31ce9d7d5b55e1d5e086cbd9911029d6be0c0a43,0,1,50.0,0.0
4106,2011-10-13 06:02:28,05284ee2c2140f042772691438af348719af01b5a4b66b4be9970c8559a0a68e,0,1,50.0,0.0
4107,2011-10-13 06:02:32,08b858b0670e29dd2d11da655c2f607e5fc0d1018efd895f359d153ffa0a4b07,0,1,50.0,0.0
4108,2011-10-13 06:02:37,ace9f18b0412780c9a4b63328496f0948d6b23d27c8a643c2ffc6ddec651866a,0,1,50.0,0.0
4109,2011-10-13 06:02:41,5c3200cbd774b4c309f42710a006f8ca5a21c5d8b95c25beedc1c6a76f8f2be2,0,1,50.0,0.0
4110,2011-10-13 06:02:42,bb94b8a6009a0b6f4730f043965707ba4bc52c712ba39c75b5363a226b627e22,0,1,50.0,0.0
4111,2011-10-13 06:02:51,6aefb1ce0fcf677d85c4cd2de26c2b35771c70ff201c889d13b26d254516f08c,0,1,50.0,0.0
4112,2011-10-13 06:02:58,41d75baad19da2138594b84d7580999cba8ae84f29a15408a183df6ab0ffb8b0,0,1,50.0,0.0
4113,2011-10-13 06:03:07,57430ab61a4dfb6eb4abe4d18e83b0ae7389203faa8afe1ad82ce9b7a679ca5e,0,1,50.0,0.0
4114,2011-10-13 06:03:10,7d8fd3557259b0f0ef9690c8def49d05cb7129eb4fb7f8ac5d1e816a54307c3f,0,1,50.0,0.0
4115,2011-10-13 06:03:18,92ed67a2de71952103b9ac67621d7fde6f992d2b6b71218363c945c9b63a48dc,0,1,50.0,0.0
4116,2011-10-13 06:10:14,ef61a82a4430a4f2a78942d5179d480ba846afeae4e56e9c852a8f49d10e2a85,0,1,50.0,0.0
4117,2011-10-13 06:03:22,5375b9a601f6762c5ad440a3b474d370e5a6e7c201b7196ba9cc8f807a22bdb2,0,1,50.0,0.0
4118,2011-10-13 06:03:25,b87207b561262df432a191a8d71120ed20edf360daf92377420205d27119109f,0,1,50.0,0.0
4119,2011-10-13 06:03:30,c9ee2953d9d07b563d84d938d5c47b966a0414b4f466de45ff2bb9243e6e0211,0,1,50.0,0.0
4120,2011-10-13 06:03:36,fed969fd8216f6935e8fa7ada2a4efaf2e6c82bba616b679c6369973afb5746e,0,1,50.0,0.0
4121,2011-10-13 06:03:42,5b0f8aa7becf04dcdfcc214e55d74113789c37ad64bd274df2b24562fba69991,0,1,50.0,0.0
4122,2011-10-13 06:03:46,0aee5151517611320f87b1a9298cd9a64e8365ac40f27683981f54aa40c69bfa,0,1,50.0,0.0
4123,2011-10-13 06:03:52,09408a75e97dd283af9a01c0b919d765a1d70a45d7ce6961203a8fa9aa8257e0,0,1,50.0,0.0
4124,2011-10-13 06:03:57,58f74b19741b1d042ab32114521a3b430cdaa3f316c7d51424475ce56216d2b4,0,1,50.0,0.0
4125,2011-10-13 06:03:58,3c38e3b6856983d1c27b3998499f4fecc5d46d7c0dfacd6a329de126cd196719,0,1,50.0,0.0
4126,2011-10-13 06:04:02,23ae80f1af3b64b553f7599b77bf255e7e17af8379370f260493acf9eb74daf3,0,1,50.0,0.0
4127,2011-10-13 06:04:08,4da79e9dd9d9a14395d49abf8950fb35658162fa23ccc51abfdb39acf9aabbe3,0,1,50.0,0.0
4128,2011-10-13 06:04:12,e786c1582058fc5a1de7e6555d34f5d403805637a12b98a2377f04d210acb8ac,0,1,50.0,0.0
4129,2011-10-13 06:04:17,9230a3764623a187f80df49a20ed94698cfd4f43198f7fdb1c096e40796b42ed,0,1,50.0,0.0
4130,2011-10-13 06:04:21,9eb25f712dc538c8200d5e4efa1312677f413c52078d8d26ea6fced70a4217b2,0,1,50.0,0.0
4131,2011-10-13 06:04:23,b55468fe06248be4224e518439f4b004ec4ac99e9bdedf451f470f7e522fbae1,0,1,50.0,0.0
4132,2011-10-13 06:04:28,9008af8eb3b46718ed793b85068bd3b56c60471ae918cfa08d9fad98935f61da,0,1,50.0,0.0
4133,2011-10-13 06:04:33,ff830473977c27666709bc46b4cc1e55c5b71da81d1df9dbb29ed1f2174ef281,0,1,50.0,0.0
4134,2011-10-13 06:04:35,db430f486f62470d71a387c3cd3b018d117927a841ad216071f8c7745a536f05,0,1,50.0,0.0
4135,2011-10-13 06:04:38,b9c507fc2b5465c36deb8d2f9c80c86d540456c80984720c9067d6bb598cd598,0,1,50.0,0.0
4136,2011-10-13 06:04:41,34c1b7cd6add272cd976004d10788aca324d9589efd8ccb93dd617f676ed14fa,0,1,50.0,0.0
4137,2011-10-13 06:04:42,cb8d5ccab36f1e5491cda8d402eea37e1dd17d915f5924e30bcf7a98a9aa5788,0,1,50.0,0.0
4138,2011-10-13 06:04:51,49ba092c2cea2d3b2fca5ec187db13dca81bcab238ddca0ca3d0b2970f176364,0,1,50.0,0.0
4139,2011-10-13 06:04:54,3f4fe595b3d01ce6eac600f6a5d784d14d0a5ee03f58827aafda9099263fbbff,0,1,50.0,0.0
4140,2011-10-13 06:04:58,87022ad168949fac59dbfae844144b76eaf10c4b1cfc5d90ea2fd98278638eb4,0,1,50.0,0.0
4141,2011-10-13 06:05:02,059049eeac6c0ffc39fa9c10931250cac2c153f410730058f79a3b0015f93cda,0,1,50.0,0.0
4142,2011-10-13 06:05:10,3173d44318bfae39d7b5b0ee8a0a6a5c3b4f8670adc7f642c2c2f0e55e6da7db,0,1,50.0,0.0
4143,2011-10-13 06:05:18,3366a8a521942941bc80e268cd37176fef6ef53c76cffe023bbeff2705699f9e,0,1,50.0,0.0
4144,2011-10-13 06:05:22,12ecc5d043b379d8b0916e0d24da0ab02e0ad6d74c30e82b428a99790b2b1737,0,1,50.0,0.0
4145,2011-10-13 06:05:34,df955d4717573b08f27857451c9ec18b45aebae6b6e502c2db4a4ba922eeade0,0,1,50.0,0.0
4146,2011-10-13 06:05:38,247122b95518990395bc7a4e5b0ad3cddcdd410468a9df5275161a07c5a72b9b,0,1,50.0,0.0
4147,2011-10-13 06:05:41,fa72f194c458669f7c699d5f61c5ffb832d370d9bc2a7d06725bc6bb91f3d988,0,1,50.0,0.0
4148,2011-10-13 06:05:48,a5d8d9fe75296e1509034d23524be09a8bb704bf18f8abbd8884a9be1b363320,0,1,50.0,0.0
4149,2011-10-13 06:05:52,1d2fa041e0dc095f21dd69b095595b65f8ccfe9a0db73f8821b304e5a1bfbfd8,0,1,50.0,0.0
4150,2011-10-13 06:05:57,7a79e03d8973ab8b6c50d2fc95bf566b85f92563a810d4862fd45247fe9fd1f8,0,1,50.0,0.0
4151,2011-10-13 06:06:00,bd2abb03d6de5a08c7f8b9657cdd7489dd441f6141e2885b0db8ee2508cf58da,0,1,50.0,0.0
4152,2011-10-13 06:06:04,9a6b24883d617a13881f7c298501bb4128e6488fbe87e17191c762fb3eec712c,0,1,50.0,0.0
4153,2011-10-13 06:06:15,f8c2e96a67606d6f1727f413adb84d09b118ac4a576a55016fe997726a0770fd,0,1,50.0,0.0
4154,2011-10-13 06:06:19,72cce5d6ea15330f9652b76126e13acc376ca419d6ed7ded3f3f8803f490c379,0,1,50.0,0.0
4155,2011-10-13 06:06:18,f517d7ea96d23ccab018ead5136216f7786f3839049a6e3a961dce3baf631cfc,0,1,50.0,0.0
4156,2011-10-13 06:06:23,8de922c8c26f1ccee2c7989cb9fa160687c9cfd79e23280897cef0e3d56a7a61,0,1,50.0,0.0
4157,2011-10-13 06:06:29,117b810a901ac8996ea808c70dad0af67d257d2a552ba288efc4f6da94abb9ea,0,1,50.0,0.0
4158,2011-10-13 06:06:33,42437029ed400e36577fb78529c8a1059fa71437f06d299eae5751c632c8fa33,0,1,50.0,0.0
4159,2011-10-13 06:06:38,ea5960c0de57ca0a2b1943159348e3a1001f528ba27ebfb3e4e151f2f4591cd3,0,1,50.0,0.0
4160,2011-10-13 06:06:42,cdacacad0d0121c9913f4496b5756eef9a9cd4fb991cbc289ab1e15057da475b,0,1,50.0,0.0
4161,2011-10-13 06:06:45,0c9cd9be4b971d3ed4fc0435d4c51f997bbd0309da6938623124263ee6a836f7,0,1,50.0,0.0
4162,2011-10-13 06:06:50,0b4972a747e9e3479328d52c016c63325f0f477bac32f92e9878b84affb8b9cb,0,1,50.0,0.0
4163,2011-10-13 06:06:53,577f36bba7ade507ae1b51002c5e7e9618f7864534ce09def5d99929c53c7d7f,0,1,50.0,0.0
4164,2011-10-13 06:06:55,9f75c3ed1ee12e74b764728364da38b08d5c6a9467941a4079290474cc49bafd,0,1,50.0,0.0
4165,2011-10-13 06:07:01,1ed31c493a650f72cf259bcec42b240ba7742d65a8bb76ab84ba0d673cf41dfc,0,1,50.0,0.0
4166,2011-10-13 06:07:02,2c672298f427be60508859ad6b78924a4e454e48a9b35f9770d7f6f1e23e95fa,0,1,50.0,0.0
4167,2011-10-13 06:07:08,1d1c4708191629debb1a0b29951ab72baeaaba1baf0294719713e39ddb0881f2,0,1,50.0,0.0
4168,2011-10-13 06:07:11,925ea7628276bd7c5afdf647c91c99339b5db68ff50b09f51b0aa220f8375d32,0,1,50.0,0.0
4169,2011-10-13 06:07:15,5e8ac7764e944e83fe5edc434f58fd514f6daa5a59ccdca2abd42a344ee52f8f,0,1,50.0,0.0
4170,2011-10-13 06:07:18,7907bbb9fd702534064092ed46d3e05d18ae05ae7b60b4b31dc586bb875f3369,0,1,50.0,0.0
4171,2011-10-13 06:07:21,e045e55228ea0c6a66ee789713b4bb4d77bd7e018ad855844b9667cbb77c0ce0,0,1,50.0,0.0
4172,2011-10-13 06:07:28,6e6433806dbaaa33090907c90592ab6823337471366009d48b6668a57c3ecef1,0,1,50.0,0.0
4173,2011-10-13 06:07:30,addbb30d0d9358897e354a186f074a02f8c8bda0ce64c6dc54cec2756869d6c9,0,1,50.0,0.0
4174,2011-10-13 06:07:35,0981351355cfc34ca037ce7facb1053821949742fb42b44d7486bcbf73d0d96c,0,1,50.0,0.0
4175,2011-10-13 06:07:39,d4751a70db6cb59978e601654753ac63ca0198528d947e11be4b8cc746574095,0,1,50.0,0.0
4176,2011-10-13 06:07:42,70eae9e18064e8689e387aecabd0d06c061bc9a3e56d84b472676c1681139c49,0,1,50.0,0.0
4177,2011-10-13 06:07:43,5e79bad1a20af9ed0e682bedc84449ce4277a719b4ab8554c40d407e2ccdec8d,0,1,50.0,0.0
4178,2011-10-13 06:07:54,0e691d90fbd4093a47249c426003f528e3122821ac86ec854bd21f5b0be8e7f9,0,1,50.0,0.0
4179,2011-10-13 06:07:57,b582bc7f399ec95dce493981eb4c4d71e9e6f60ab5a52b4fd743f5d5af696034,0,1,50.0,0.0
4180,2011-10-13 06:08:04,8b43cbb54c48f03e69b1183d4e6d4a959c6ba07fa286268c43899ef0f1ec5582,0,1,50.0,0.0
4181,2011-10-13 06:08:06,c28bf34019d846e954ba0d178af18280fd6df5829081cd3eb9c7a4126a24fea4,0,1,50.0,0.0
